timestamp_utc,label,origin_lat,origin_lng,dest_lat,dest_lng,duration_sec,static_sec,distance_m,congestion_index,advisory_json
2025-10-26T13:23:18.043078+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1460,1150,10671,1.27,{}
2025-10-26T13:23:18.043078+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,697,659,4593,1.058,{}
2025-10-26T13:23:18.043078+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1699,1562,13106,1.088,{}
2025-10-26T13:23:18.043078+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,273,219,723,1.247,{}
2025-10-26T13:23:18.043078+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,521,516,2973,1.01,{}
2025-10-26T13:23:18.043078+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1196,887,10130,1.348,{}
2025-10-26T13:23:18.043078+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,620,513,3757,1.209,{}
2025-10-26T13:23:18.043078+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1088,994,7469,1.095,{}
2025-10-26T13:23:18.043078+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,847,849,6819,0.998,{}
2025-10-26T13:23:18.043078+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,1099,1002,6743,1.097,{}
2025-10-26T13:23:18.043078+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,692,611,3293,1.133,{}
2025-10-26T13:23:18.043078+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,363,360,1869,1.008,{}
2025-10-26T13:23:18.043078+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,833,772,8110,1.079,{}
2025-10-26T13:23:18.043078+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,560,545,3578,1.028,{}
2025-10-26T13:23:18.043078+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,359,276,1343,1.301,{}
2025-10-26T13:23:18.043078+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,598,587,4432,1.019,{}
2025-10-26T13:23:18.043078+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1133,1012,8324,1.12,{}
2025-10-26T13:23:18.043078+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,710,678,6869,1.047,{}
2025-10-26T13:23:18.043078+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,725,666,8313,1.089,{}
2025-10-26T13:23:18.043078+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,541,485,2765,1.115,{}
2025-10-26T13:23:18.043078+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,575,473,4784,1.216,{}
2025-10-26T13:23:18.043078+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan,40.1525,44.4473,40.1601,44.44,261,252,2491,1.036,{}
2025-10-26T13:23:18.043078+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan,40.2112,44.5732,40.1883,44.5957,498,468,3809,1.064,{}
2025-10-26T13:23:18.043078+00:00,Jrvezh_Yerevan_to_Almast_railway_station,40.1883,44.5957,40.2051,44.5505,851,754,5744,1.129,{}
2025-10-26T13:23:18.043078+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan,40.2119,44.5306,40.2526,44.5895,888,821,8158,1.082,{}
2025-10-26T13:23:18.043078+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan,40.1883,44.5957,40.2526,44.5895,756,668,9691,1.132,{}
2025-10-26T13:23:18.043078+00:00,Barekamutyun_to_Yerevan_Park,40.1969,44.4951,40.1753,44.5072,731,738,4602,0.991,{}
2025-10-26T13:23:18.043078+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square,40.1969,44.4951,40.1916,44.5282,490,492,4088,0.996,{}
2025-10-26T13:23:18.043078+00:00,Yeritasardakan_to_Republic_Square,40.1862,44.5199,40.178,44.5129,566,409,1506,1.384,{}
2025-10-26T13:23:18.043078+00:00,Republic_Square_to_Noy_Factory,40.178,44.5129,40.1829,44.5164,266,260,1235,1.023,{}
2025-10-26T13:23:42.297494+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1460,1150,10671,1.27,{}
2025-10-26T13:23:42.297494+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,696,659,4593,1.056,{}
2025-10-26T13:23:42.297494+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1727,1562,13106,1.106,{}
2025-10-26T13:23:42.297494+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,273,219,723,1.247,{}
2025-10-26T13:23:42.297494+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,520,516,2973,1.008,{}
2025-10-26T13:23:42.297494+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1177,887,10130,1.327,{}
2025-10-26T13:23:42.297494+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,615,513,3757,1.199,{}
2025-10-26T13:23:42.297494+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1104,994,7469,1.111,{}
2025-10-26T13:23:42.297494+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,847,849,6819,0.998,{}
2025-10-26T13:23:42.297494+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,1099,1002,6743,1.097,{}
2025-10-26T13:23:42.297494+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,692,611,3293,1.133,{}
2025-10-26T13:23:42.297494+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,386,360,1869,1.072,{}
2025-10-26T13:23:42.297494+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,853,772,8110,1.105,{}
2025-10-26T13:23:42.297494+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,569,545,3578,1.044,{}
2025-10-26T13:23:42.297494+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,359,276,1343,1.301,{}
2025-10-26T13:23:42.297494+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,598,587,4432,1.019,{}
2025-10-26T13:23:42.297494+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1133,1012,8324,1.12,{}
2025-10-26T13:23:42.297494+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,710,678,6869,1.047,{}
2025-10-26T13:23:42.297494+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,725,666,8313,1.089,{}
2025-10-26T13:23:42.297494+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,541,485,2765,1.115,{}
2025-10-26T13:23:42.297494+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,575,473,4784,1.216,{}
2025-10-26T13:23:42.297494+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan,40.1525,44.4473,40.1601,44.44,260,252,2491,1.032,{}
2025-10-26T13:23:42.297494+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan,40.2112,44.5732,40.1883,44.5957,495,468,3809,1.058,{}
2025-10-26T13:23:42.297494+00:00,Jrvezh_Yerevan_to_Almast_railway_station,40.1883,44.5957,40.2051,44.5505,851,754,5744,1.129,{}
2025-10-26T13:23:42.297494+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan,40.2119,44.5306,40.2526,44.5895,888,821,8158,1.082,{}
2025-10-26T13:23:42.297494+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan,40.1883,44.5957,40.2526,44.5895,748,668,9691,1.12,{}
2025-10-26T13:23:42.297494+00:00,Barekamutyun_to_Yerevan_Park,40.1969,44.4951,40.1753,44.5072,735,738,4602,0.996,{}
2025-10-26T13:23:42.297494+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square,40.1969,44.4951,40.1916,44.5282,500,492,4088,1.016,{}
2025-10-26T13:23:42.297494+00:00,Yeritasardakan_to_Republic_Square,40.1862,44.5199,40.178,44.5129,566,409,1506,1.384,{}
2025-10-26T13:23:42.297494+00:00,Republic_Square_to_Noy_Factory,40.178,44.5129,40.1829,44.5164,273,260,1235,1.05,{}
2025-10-26T13:24:58.060164+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1506,1150,10671,1.31,{}
2025-10-26T13:24:58.060164+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,690,659,4593,1.047,{}
2025-10-26T13:24:58.060164+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1709,1562,13106,1.094,{}
2025-10-26T13:24:58.060164+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,279,219,723,1.274,{}
2025-10-26T13:24:58.060164+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,511,516,2973,0.99,{}
2025-10-26T13:24:58.060164+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1172,887,10130,1.321,{}
2025-10-26T13:24:58.060164+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,600,513,3757,1.17,{}
2025-10-26T13:24:58.060164+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1163,918,9236,1.267,{}
2025-10-26T13:24:58.060164+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,847,849,6819,0.998,{}
2025-10-26T13:24:58.060164+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,983,1002,6743,0.981,{}
2025-10-26T13:24:58.060164+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,693,611,3293,1.134,{}
2025-10-26T13:24:58.060164+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,339,360,1869,0.942,{}
2025-10-26T13:24:58.060164+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,891,630,4808,1.414,{}
2025-10-26T13:24:58.060164+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,562,545,3578,1.031,{}
2025-10-26T13:24:58.060164+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,336,276,1343,1.217,{}
2025-10-26T13:24:58.060164+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,599,587,4432,1.02,{}
2025-10-26T13:24:58.060164+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1129,1012,8324,1.116,{}
2025-10-26T13:24:58.060164+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,718,678,6869,1.059,{}
2025-10-26T13:24:58.060164+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,732,666,8313,1.099,{}
2025-10-26T13:24:58.060164+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,565,485,2765,1.165,{}
2025-10-26T13:24:58.060164+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,533,473,4784,1.127,{}
2025-10-26T13:24:58.060164+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan,40.1525,44.4473,40.1601,44.44,255,252,2491,1.012,{}
2025-10-26T13:24:58.060164+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan,40.2112,44.5732,40.1883,44.5957,499,468,3809,1.066,{}
2025-10-26T13:24:58.060164+00:00,Jrvezh_Yerevan_to_Almast_railway_station,40.1883,44.5957,40.2051,44.5505,861,754,5744,1.142,{}
2025-10-26T13:24:58.060164+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan,40.2119,44.5306,40.2526,44.5895,878,821,8158,1.069,{}
2025-10-26T13:24:58.060164+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan,40.1883,44.5957,40.2526,44.5895,751,668,9691,1.124,{}
2025-10-26T13:24:58.060164+00:00,Barekamutyun_to_Yerevan_Park,40.1969,44.4951,40.1753,44.5072,734,738,4602,0.995,{}
2025-10-26T13:24:58.060164+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square,40.1969,44.4951,40.1916,44.5282,483,492,4088,0.982,{}
2025-10-26T13:24:58.060164+00:00,Yeritasardakan_to_Republic_Square,40.1862,44.5199,40.178,44.5129,558,409,1506,1.364,{}
2025-10-26T13:24:58.060164+00:00,Republic_Square_to_Noy_Factory,40.178,44.5129,40.1829,44.5164,271,260,1235,1.042,{}
2025-10-26T13:25:01.046928+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1506,1150,10671,1.31,{}
2025-10-26T13:25:01.046928+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,690,659,4593,1.047,{}
2025-10-26T13:25:01.046928+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1709,1562,13106,1.094,{}
2025-10-26T13:25:01.046928+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,279,219,723,1.274,{}
2025-10-26T13:25:01.046928+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,511,516,2973,0.99,{}
2025-10-26T13:25:01.046928+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1172,887,10130,1.321,{}
2025-10-26T13:25:01.046928+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,600,513,3757,1.17,{}
2025-10-26T13:25:01.046928+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1163,918,9236,1.267,{}
2025-10-26T13:25:01.046928+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,846,849,6819,0.996,{}
2025-10-26T13:25:01.046928+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,982,1002,6743,0.98,{}
2025-10-26T13:25:01.046928+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,693,611,3293,1.134,{}
2025-10-26T13:25:01.046928+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,339,360,1869,0.942,{}
2025-10-26T13:25:01.046928+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,891,630,4808,1.414,{}
2025-10-26T13:25:01.046928+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,562,545,3578,1.031,{}
2025-10-26T13:25:01.046928+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,336,276,1343,1.217,{}
2025-10-26T13:25:01.046928+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,599,587,4432,1.02,{}
2025-10-26T13:25:01.046928+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1129,1012,8324,1.116,{}
2025-10-26T13:25:01.046928+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,718,678,6869,1.059,{}
2025-10-26T13:25:01.046928+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,732,666,8313,1.099,{}
2025-10-26T13:25:01.046928+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,565,485,2765,1.165,{}
2025-10-26T13:25:01.046928+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,533,473,4784,1.127,{}
2025-10-26T13:25:01.046928+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan,40.1525,44.4473,40.1601,44.44,255,252,2491,1.012,{}
2025-10-26T13:25:01.046928+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan,40.2112,44.5732,40.1883,44.5957,499,468,3809,1.066,{}
2025-10-26T13:25:01.046928+00:00,Jrvezh_Yerevan_to_Almast_railway_station,40.1883,44.5957,40.2051,44.5505,861,754,5744,1.142,{}
2025-10-26T13:25:01.046928+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan,40.2119,44.5306,40.2526,44.5895,877,821,8158,1.068,{}
2025-10-26T13:25:01.046928+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan,40.1883,44.5957,40.2526,44.5895,750,668,9691,1.123,{}
2025-10-26T13:25:01.046928+00:00,Barekamutyun_to_Yerevan_Park,40.1969,44.4951,40.1753,44.5072,735,738,4602,0.996,{}
2025-10-26T13:25:01.046928+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square,40.1969,44.4951,40.1916,44.5282,483,492,4088,0.982,{}
2025-10-26T13:25:01.046928+00:00,Yeritasardakan_to_Republic_Square,40.1862,44.5199,40.178,44.5129,558,409,1506,1.364,{}
2025-10-26T13:25:01.046928+00:00,Republic_Square_to_Noy_Factory,40.178,44.5129,40.1829,44.5164,271,260,1235,1.042,{}
2025-10-26T13:26:22.722139+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1483,1150,10671,1.29,{}
2025-10-26T13:26:22.722139+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,710,659,4593,1.077,{}
2025-10-26T13:26:22.722139+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1743,1562,13106,1.116,{}
2025-10-26T13:26:22.722139+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,250,219,723,1.142,{}
2025-10-26T13:26:22.722139+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,517,516,2973,1.002,{}
2025-10-26T13:26:22.722139+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1173,887,10130,1.322,{}
2025-10-26T13:26:22.722139+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,550,513,3757,1.072,{}
2025-10-26T13:26:22.722139+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1168,918,9236,1.272,{}
2025-10-26T13:26:22.722139+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,873,849,6819,1.028,{}
2025-10-26T13:26:22.722139+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,955,1002,6743,0.953,{}
2025-10-26T13:26:22.722139+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,788,611,3293,1.29,{}
2025-10-26T13:26:22.722139+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,328,360,1869,0.911,{}
2025-10-26T13:26:22.722139+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,922,630,4808,1.463,{}
2025-10-26T13:26:22.722139+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,567,545,3578,1.04,{}
2025-10-26T13:26:22.722139+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,328,276,1343,1.188,{}
2025-10-26T13:26:22.722139+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,585,587,4432,0.997,{}
2025-10-26T13:26:22.722139+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1155,1012,8324,1.141,{}
2025-10-26T13:26:22.722139+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,709,678,6869,1.046,{}
2025-10-26T13:26:22.722139+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,749,666,8313,1.125,{}
2025-10-26T13:26:22.722139+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,546,485,2765,1.126,{}
2025-10-26T13:26:22.722139+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,536,473,4784,1.133,{}
2025-10-26T13:26:22.722139+00:00,Argavand_Yerevan_to_Bangladesh_Mall_Yerevan,40.1525,44.4473,40.1601,44.44,258,252,2491,1.024,{}
2025-10-26T13:26:22.722139+00:00,Central_Cemetery_Tomakh_Yerevan_to_Jrvezh_Yerevan,40.2112,44.5732,40.1883,44.5957,495,468,3809,1.058,{}
2025-10-26T13:26:22.722139+00:00,Jrvezh_Yerevan_to_Almast_railway_station,40.1883,44.5957,40.2051,44.5505,888,754,5744,1.178,{}
2025-10-26T13:26:22.722139+00:00,Winter_Park_Yerevan_to_Shangri_La_Yerevan,40.2119,44.5306,40.2526,44.5895,877,821,8158,1.068,{}
2025-10-26T13:26:22.722139+00:00,Jrvezh_Yerevan_to_Shangri_La_Yerevan,40.1883,44.5957,40.2526,44.5895,758,668,9691,1.135,{}
2025-10-26T13:26:22.722139+00:00,Barekamutyun_to_Yerevan_Park,40.1969,44.4951,40.1753,44.5072,735,738,4602,0.996,{}
2025-10-26T13:26:22.722139+00:00,Barekamutyun_to_Khatchatur_Abovyan_Square,40.1969,44.4951,40.1916,44.5282,479,492,4088,0.974,{}
2025-10-26T13:26:22.722139+00:00,Yeritasardakan_to_Republic_Square,40.1862,44.5199,40.178,44.5129,565,409,1506,1.381,{}
2025-10-26T13:26:22.722139+00:00,Republic_Square_to_Noy_Factory,40.178,44.5129,40.1829,44.5164,268,260,1235,1.031,{}
2025-10-26T13:30:01.114860+00:00,Khatchatur_Abovyan_Square_to_Charbakh,40.1916,44.5282,40.1406,44.4708,1470,1399,11959,1.051,{}
2025-10-26T13:30:01.114860+00:00,Charbakh_to_Argavand,40.1406,44.4708,40.1558,44.4385,702,659,4593,1.065,{}
2025-10-26T13:30:01.114860+00:00,Zvartnots_Airport_to_Republic_Square,40.1523,44.3968,40.178,44.5129,1742,1562,13106,1.115,{}
2025-10-26T13:30:01.114860+00:00,Noy_factory_to_Aram_Khachaturian_Concert_Hall,40.1829,44.5164,40.1863,44.5151,258,219,723,1.178,{}
2025-10-26T13:30:01.114860+00:00,Barekamutyun_to_Aram_Khachaturian_Concert_Hall,40.1969,44.4951,40.1863,44.5151,516,516,2973,1.0,{}
2025-10-26T13:30:01.114860+00:00,Khatchatur_Abovyan_Square_to_Shangri_La_Yerevan,40.1916,44.5282,40.2526,44.5895,1134,887,10130,1.278,{}
2025-10-26T13:30:01.114860+00:00,Khatchatur_Abovyan_Square_to_Winter_Park,40.1916,44.5282,40.2119,44.5306,575,513,3757,1.121,{}
2025-10-26T13:30:01.114860+00:00,Barekamutyun_to_Almast_railway_station,40.1969,44.4951,40.2051,44.5505,1109,918,9236,1.208,{}
2025-10-26T13:30:01.114860+00:00,Datvashen_to_Embassy_of_the_USA,40.2168,44.487,40.1647,44.4813,883,849,6819,1.04,{}
2025-10-26T13:30:01.114860+00:00,Datvashen_to_Yerevan_Park,40.2168,44.487,40.1753,44.5072,972,1002,6743,0.97,{}
2025-10-26T13:30:01.114860+00:00,Aram_Khachaturian_Concert_Hall_to_Red_Hotel_Yerevan,40.1863,44.5151,40.1656,44.5164,750,611,3293,1.227,{}
2025-10-26T13:30:01.114860+00:00,Khatchatur_Abovyan_Square_to_Aram_Khachaturian_Concert_Hall,40.1916,44.5282,40.1863,44.5151,333,360,1869,0.925,{}
2025-10-26T13:30:01.114860+00:00,Khatchatur_Abovyan_Square_to_Nork_Marash_Yerevan,40.1916,44.5282,40.1813,44.5405,915,630,4808,1.452,{}
2025-10-26T13:30:01.114860+00:00,Matenadaran_to_Embassy_of_Germany_Yerevan,40.1921,44.5211,40.1762,44.5163,561,545,3578,1.029,{}
2025-10-26T13:30:01.114860+00:00,Embassy_of_Germany_Yerevan_to_State_Museum_of_Nature_of_Armenia_Yerevan,40.1762,44.5163,40.1656,44.5127,316,276,1343,1.145,{}
2025-10-26T13:30:01.114860+00:00,Sasuntsi_Davit_Statue_to_Eurobaza_Yerevan,40.1553,44.5094,40.1208,44.5145,567,587,4432,0.966,{}
2025-10-26T13:30:01.114860+00:00,Shengavit_Yerevan_to_Ajapnyak_Yerevan,40.1512,44.4832,40.2048,44.4614,1156,1012,8324,1.142,{}
2025-10-26T13:30:01.114860+00:00,Ajapnyak_Yerevan_to_Zovuni_Yerevan,40.2048,44.4614,40.2256,44.5096,751,678,6869,1.108,{}
2025-10-26T13:30:01.114860+00:00,Ajapnyak_Yerevan_to_Proshyan_Yerevan,40.2048,44.4614,40.2509,44.4218,780,666,8313,1.171,{}
2025-10-26T13:30:01.114860+00:00,Republic_Square_Yerevan_to_Sasuntsi_Davit_Statue_Yerevan,40.178,44.5129,40.1553,44.5094,539,485,2765,1.111,{}
2025-10-26T13:30:01.114860+00:00,Ararat_Museum_Yerevan_to_Hotel_Aleppo_Yerevan,40.1738,44.5013,40.1872,44.4614,544,473,4784,1.15,{}
