"route_id","length_km","pop_covered","route_wkt","start_lat","start_lon","end_lat","end_lon","wp1_lat","wp1_lon","wp2_lat","wp2_lon","wp3_lat","wp3_lon","wp4_lat","wp4_lon","wp5_lat","wp5_lon","wp6_lat","wp6_lon","wp7_lat","wp7_lon","wp8_lat","wp8_lon","wp9_lat","wp9_lon"
1,9.727,254,"LINESTRING (44.52294 40.15245, 44.52301 40.15318, 44.52304 40.15343, 44.52315 40.15439, 44.52301 40.15441, 44.52264 40.15443, 44.5226 40.15443, 44.52235 40.15445, 44.52153 40.15449, 44.5208 40.15453, 44.52027 40.15456, 44.51983 40.15459, 44.51884 40.15465, 44.51869 40.15466, 44.51772 40.15471, 44.5167 40.15477, 44.51659 40.15478, 44.51557 40.15483, 44.51552 40.15484, 44.5147 40.15489, 44.5146 40.15489, 44.51454 40.15489, 44.5144 40.1549, 44.51432 40.1549, 44.51332 40.15496, 44.51283 40.15499, 44.51217 40.15502, 44.51197 40.15503, 44.51144 40.15507, 44.51122 40.15507, 44.51097 40.15508, 44.51081 40.15509, 44.51073 40.1551, 44.51038 40.15512, 44.51044 40.15556, 44.51049 40.15573, 44.51052 40.15583, 44.51099 40.15715, 44.51122 40.15779, 44.51125 40.15789, 44.51151 40.1586, 44.5119 40.15967, 44.51205 40.16005, 44.51211 40.1602, 44.51214 40.16032, 44.5127 40.16191, 44.51289 40.16237, 44.51293 40.16248, 44.51294 40.16266, 44.51294 40.16268, 44.51298 40.16312, 44.51284 40.16313, 44.51286 40.16341, 44.51299 40.16476, 44.51301 40.16497, 44.51302 40.1651, 44.51305 40.1654, 44.51312 40.16655, 44.51315 40.16682, 44.51323 40.16773, 44.51325 40.16786, 44.5133 40.16843, 44.51332 40.16868, 44.51336 40.16915, 44.51337 40.1692, 44.5134 40.16954, 44.51341 40.16973, 44.51343 40.17009, 44.51348 40.17078, 44.51348 40.17081, 44.5136 40.17244, 44.51365 40.17316, 44.51367 40.17344, 44.51367 40.17349, 44.51368 40.17358, 44.51368 40.1736, 44.51368 40.17362, 44.51373 40.17423, 44.51376 40.1747, 44.51378 40.17508, 44.5138 40.1754, 44.51381 40.17548, 44.51382 40.17572, 44.51384 40.17615, 44.51383 40.17623, 44.5138 40.17628, 44.51366 40.17645, 44.51332 40.17685, 44.51327 40.17691, 44.51323 40.17695, 44.51318 40.17699, 44.51299 40.17712, 44.51288 40.17718, 44.51285 40.17718, 44.5128 40.17719, 44.51272 40.1772, 44.51201 40.1778, 44.51197 40.17785, 44.51189 40.17796, 44.51169 40.17814, 44.51154 40.17826, 44.51151 40.17827, 44.51147 40.1783, 44.51128 40.17843, 44.51105 40.17859, 44.51073 40.17881, 44.51018 40.17918, 44.51005 40.17927, 44.50993 40.17936, 44.50965 40.17955, 44.50952 40.17964, 44.50914 40.1799, 44.50908 40.17994, 44.509 40.18, 44.50892 40.18005, 44.50869 40.18021, 44.50839 40.18042, 44.50783 40.1808, 44.50771 40.18089, 44.50763 40.18096, 44.50768 40.181, 44.50782 40.18112, 44.50787 40.18116, 44.50848 40.18167, 44.50886 40.18198, 44.50895 40.18206, 44.50944 40.18246, 44.5095 40.18251, 44.50985 40.1828, 44.51007 40.18299, 44.51052 40.18336, 44.511 40.18376, 44.51109 40.18383, 44.51121 40.18394, 44.51152 40.1842, 44.51225 40.1848, 44.51249 40.185, 44.51249 40.18501, 44.51297 40.18541, 44.51311 40.18553, 44.51326 40.18566, 44.5133 40.18569, 44.51395 40.18624, 44.51473 40.18691, 44.51508 40.18723, 44.51486 40.18752, 44.51484 40.18755, 44.51478 40.18762, 44.51468 40.18773, 44.51423 40.18825, 44.51414 40.18835, 44.5141 40.1884, 44.51401 40.1885, 44.51397 40.18854, 44.51385 40.18868, 44.5138 40.18874, 44.51347 40.18911, 44.51335 40.18925, 44.51294 40.18972, 44.5125 40.19022, 44.51236 40.19036, 44.51219 40.1905, 44.51187 40.19074, 44.51162 40.1909, 44.51138 40.19104, 44.51113 40.19115, 44.51079 40.19127, 44.51044 40.19137, 44.51012 40.19143, 44.5095 40.19151, 44.50779 40.19174, 44.50762 40.19176, 44.50554 40.192, 44.50515 40.19205, 44.50473 40.1921, 44.50449 40.19211, 44.50451 40.19224, 44.50306 40.19232, 44.50216 40.19236, 44.50118 40.19239, 44.50104 40.1924, 44.50048 40.19247, 44.50005 40.19258, 44.49966 40.19273, 44.49945 40.19284, 44.49912 40.19302, 44.49837 40.19348, 44.49773 40.1939, 44.49758 40.19402, 44.49719 40.19426, 44.49646 40.1947, 44.49577 40.19511, 44.49566 40.19518, 44.49463 40.19583, 44.49461 40.19585, 44.4942 40.19613, 44.49406 40.19623, 44.49402 40.19627, 44.49383 40.19644, 44.49359 40.19671, 44.49353 40.19679, 44.49341 40.19692, 44.49321 40.19744, 44.49313 40.19781, 44.4931 40.19793, 44.49309 40.19801, 44.49309 40.19806, 44.49308 40.1981, 44.49308 40.19816, 44.49309 40.19823, 44.49311 40.1983, 44.4934 40.19891, 44.49353 40.19911, 44.49386 40.19974, 44.49404 40.20008, 44.49419 40.20036, 44.49426 40.20049, 44.49433 40.20062, 44.49445 40.20086, 44.49451 40.20094, 44.49457 40.20099, 44.49463 40.20105, 44.49472 40.20111, 44.49486 40.20119, 44.49502 40.20127, 44.49522 40.20133, 44.49562 40.20149, 44.49594 40.20162, 44.49628 40.20175, 44.49748 40.20225, 44.49763 40.20231, 44.49847 40.20265, 44.49853 40.20268, 44.49871 40.20275, 44.49878 40.20278, 44.49892 40.20284, 44.49913 40.20292, 44.49979 40.20319, 44.50111 40.20373, 44.50199 40.20409, 44.5021 40.20413, 44.50226 40.2042, 44.50233 40.20411, 44.50298 40.20319, 44.50321 40.20284, 44.50356 40.20233, 44.50359 40.2023, 44.50361 40.20226, 44.50366 40.20219, 44.5037 40.20212, 44.50375 40.20205, 44.5044 40.20112, 44.50494 40.20031, 44.50501 40.20021, 44.50507 40.20013, 44.50512 40.20005, 44.50518 40.19998, 44.5056 40.19933, 44.50564 40.19926, 44.50589 40.19896, 44.50592 40.19892, 44.50604 40.19881, 44.50608 40.19878, 44.50612 40.19876, 44.50616 40.19876, 44.50624 40.19877, 44.50646 40.19883, 44.50666 40.19891, 44.50671 40.19896, 44.50673 40.19901, 44.50755 40.19935, 44.50757 40.19935, 44.50763 40.19938)",40.152447,44.522942,40.199378,44.507629,40.154903,44.514297,40.160677,44.512269,40.169252,44.513372,40.177526,44.512332,40.183733,44.510966,40.190572,44.512103,40.192389,44.501269,40.197964,44.493095,40.203624,44.500854
2,9.57,234,"LINESTRING (44.52155 40.18609, 44.52142 40.18618, 44.52121 40.18633, 44.52056 40.18677, 44.5205 40.18681, 44.52029 40.18693, 44.51993 40.18714, 44.51977 40.18723, 44.51967 40.18714, 44.51961 40.18709, 44.5195 40.18699, 44.51943 40.18693, 44.51902 40.18658, 44.51886 40.18645, 44.51841 40.18607, 44.51837 40.18604, 44.51835 40.18602, 44.51831 40.18599, 44.51789 40.18564, 44.51738 40.18521, 44.51723 40.18509, 44.51711 40.18499, 44.51694 40.18512, 44.51611 40.18606, 44.5157 40.18654, 44.51542 40.18684, 44.51538 40.18688, 44.51523 40.18706, 44.51519 40.18711, 44.51512 40.18706, 44.51488 40.18686, 44.51485 40.18683, 44.51482 40.18681, 44.51403 40.18615, 44.51337 40.18559, 44.51321 40.18546, 44.51307 40.18534, 44.51302 40.1853, 44.51245 40.18482, 44.51234 40.18473, 44.51228 40.18468, 44.51131 40.18387, 44.51119 40.18376, 44.5111 40.18369, 44.51011 40.18288, 44.50958 40.18246, 44.50952 40.1824, 44.50901 40.18198, 44.50896 40.18193, 44.50888 40.18187, 44.50814 40.18125, 44.50804 40.18117, 44.50791 40.18106, 44.50777 40.18094, 44.50771 40.18089, 44.50783 40.1808, 44.50839 40.18042, 44.50869 40.18021, 44.50892 40.18005, 44.509 40.18, 44.50908 40.17994, 44.50914 40.1799, 44.50952 40.17964, 44.50965 40.17955, 44.50993 40.17936, 44.51005 40.17927, 44.50997 40.17921, 44.50927 40.17868, 44.5089 40.17841, 44.50887 40.17838, 44.50858 40.17816, 44.50852 40.17811, 44.50804 40.17775, 44.50777 40.17754, 44.50773 40.17751, 44.50765 40.17746, 44.50757 40.17742, 44.5075 40.17738, 44.50745 40.17736, 44.50691 40.17709, 44.50687 40.17707, 44.50681 40.17705, 44.50555 40.17644, 44.50544 40.17638, 44.50505 40.17619, 44.50469 40.17601, 44.50457 40.17596, 44.50445 40.17589, 44.5045 40.17582, 44.50501 40.17523, 44.50519 40.17502, 44.50522 40.17497, 44.50536 40.17481, 44.50559 40.17452, 44.5056 40.1745, 44.50574 40.17432, 44.50591 40.17413, 44.50618 40.17381, 44.50625 40.17372, 44.50634 40.17361, 44.50665 40.17322, 44.50692 40.17288, 44.50716 40.17258, 44.50757 40.17208, 44.50781 40.17178, 44.50803 40.17149, 44.50811 40.17139, 44.50816 40.17134, 44.50826 40.1712, 44.50829 40.17107, 44.50833 40.17085, 44.50834 40.1708, 44.50833 40.17075, 44.50791 40.17011, 44.50781 40.16996, 44.50732 40.16923, 44.5069 40.16857, 44.50633 40.16772, 44.50619 40.1675, 44.5061 40.16737, 44.50593 40.16712, 44.50581 40.16696, 44.50576 40.16687, 44.50567 40.16671, 44.50552 40.16648, 44.50522 40.16601, 44.50513 40.16587, 44.50492 40.16557, 44.5047 40.16524, 44.50465 40.16514, 44.50456 40.16488, 44.50441 40.16444, 44.50429 40.16406, 44.50421 40.16381, 44.50412 40.16356, 44.5041 40.16349, 44.50408 40.16346, 44.50399 40.1632, 44.50398 40.16314, 44.50377 40.16247, 44.50323 40.16073, 44.50319 40.16058, 44.50315 40.16045, 44.50302 40.16001, 44.50274 40.15914, 44.50265 40.15892, 44.50244 40.15851, 44.50217 40.15802, 44.50214 40.15798, 44.50212 40.15791, 44.50205 40.15778, 44.5018 40.15729, 44.50178 40.15725, 44.50176 40.15722, 44.50168 40.15707, 44.50158 40.15689, 44.50144 40.15663, 44.50105 40.15592, 44.50077 40.15556, 44.50061 40.15534, 44.50047 40.15516, 44.50029 40.15491, 44.50002 40.15455, 44.49996 40.15448, 44.49987 40.15436, 44.49979 40.15425, 44.49947 40.15382, 44.49933 40.15364, 44.49876 40.15288, 44.49855 40.15261, 44.49838 40.15236, 44.49831 40.15221, 44.49828 40.15211, 44.49821 40.15194, 44.49818 40.15184, 44.49817 40.15176, 44.49815 40.15165, 44.49808 40.1512, 44.49796 40.15038, 44.49794 40.15027, 44.49792 40.15014, 44.49772 40.14887, 44.49755 40.14779, 44.49747 40.14729, 44.49746 40.14718, 44.49711 40.14491, 44.49707 40.14465, 44.49705 40.14456, 44.49702 40.14426, 44.497 40.14415, 44.49696 40.14395, 44.49683 40.14357, 44.49675 40.14343, 44.49672 40.14338, 44.49664 40.14328, 44.49658 40.1432, 44.49636 40.14299, 44.49627 40.14292, 44.49576 40.14247, 44.49568 40.14241, 44.4956 40.14236, 44.49547 40.14228, 44.49543 40.14229, 44.49539 40.14229, 44.49528 40.14229, 44.49518 40.14225, 44.4951 40.1422, 44.49505 40.14213, 44.49503 40.14205, 44.49503 40.142, 44.49504 40.14195, 44.49499 40.14185, 44.49492 40.14178, 44.4949 40.14177, 44.49468 40.14159, 44.49419 40.14119, 44.49386 40.14092, 44.49364 40.14073, 44.49287 40.1401, 44.49251 40.13981, 44.49239 40.13971, 44.4917 40.13914, 44.49153 40.13894, 44.49124 40.13852, 44.49115 40.13839, 44.49106 40.13824, 44.49094 40.13804, 44.49075 40.13775, 44.49064 40.13757, 44.49042 40.13721, 44.49038 40.13716, 44.49024 40.13693, 44.49004 40.13663, 44.48998 40.13652, 44.48977 40.1362, 44.48902 40.13502, 44.48896 40.13493, 44.48889 40.13487, 44.4888 40.13479, 44.48863 40.13468, 44.48855 40.13463, 44.48729 40.13383, 44.48652 40.13334, 44.48636 40.13324, 44.486 40.13302, 44.48581 40.1329, 44.48564 40.13279, 44.4835 40.13146, 44.48308 40.1312, 44.48293 40.13111, 44.48287 40.13107, 44.48238 40.13076, 44.48203 40.13054, 44.4818 40.1304, 44.48165 40.13034, 44.48148 40.13031, 44.48136 40.13036, 44.4812 40.13038, 44.48106 40.13036, 44.4809 40.13028, 44.48078 40.13016, 44.48074 40.13028, 44.48065 40.1304, 44.48058 40.13046, 44.48014 40.1308, 44.47999 40.13092, 44.47981 40.13106, 44.47849 40.13209, 44.47748 40.13287, 44.47539 40.13447, 44.47359 40.13585, 44.47284 40.13642)",40.186087,44.521553,40.136425,44.47284,40.186212,44.514103,40.17996,44.50905,40.174123,44.505909,40.166526,44.505549,40.158304,44.502327,40.150456,44.497968,40.142283,44.495464,40.135351,44.489228,40.130293,44.480728
3,9.356,206,"LINESTRING (44.50994 40.14609, 44.50995 40.14669, 44.50996 40.1473, 44.50998 40.14777, 44.51 40.14842, 44.51001 40.14891, 44.51002 40.15007, 44.51003 40.15034, 44.51003 40.15039, 44.51003 40.15052, 44.51004 40.15065, 44.51004 40.15073, 44.51005 40.151, 44.51006 40.15149, 44.51007 40.1518, 44.51007 40.15214, 44.51008 40.15246, 44.51008 40.15272, 44.51013 40.15375, 44.51016 40.15447, 44.51016 40.15474, 44.51017 40.1549, 44.51019 40.15513, 44.51027 40.15558, 44.5103 40.15567, 44.51033 40.15576, 44.51036 40.15586, 44.51068 40.1567, 44.51069 40.15672, 44.51086 40.15718, 44.51097 40.15752, 44.5111 40.15785, 44.51125 40.1583, 44.51159 40.15927, 44.51177 40.1598, 44.51188 40.16008, 44.51192 40.16021, 44.51196 40.16033, 44.51216 40.16085, 44.51235 40.16136, 44.51257 40.16192, 44.51272 40.16234, 44.51275 40.16244, 44.51276 40.16249, 44.51279 40.16268, 44.51282 40.16289, 44.51284 40.16313, 44.51286 40.16341, 44.51299 40.16476, 44.51301 40.16497, 44.51302 40.1651, 44.51316 40.16511, 44.51327 40.16514, 44.51346 40.16518, 44.51445 40.16541, 44.51503 40.16554, 44.51514 40.16557, 44.51519 40.16559, 44.51533 40.16563, 44.51556 40.16568, 44.51599 40.16577, 44.51634 40.16586, 44.51694 40.166, 44.51724 40.16607, 44.51733 40.16609, 44.51779 40.1662, 44.51787 40.16621, 44.51839 40.16634, 44.51848 40.16636, 44.51967 40.16664, 44.51978 40.16666, 44.52102 40.16697, 44.52116 40.167, 44.52226 40.16726, 44.52239 40.16729, 44.52237 40.1674, 44.52233 40.1676, 44.52221 40.1683, 44.52216 40.16862, 44.52214 40.16871, 44.52211 40.1689, 44.52205 40.16931, 44.52202 40.16948, 44.52195 40.16993, 44.52181 40.17098, 44.52177 40.17125, 44.52175 40.17155, 44.52175 40.17167, 44.52175 40.17168, 44.52172 40.17188, 44.52169 40.17215, 44.52163 40.17255, 44.52157 40.17291, 44.52153 40.17315, 44.52146 40.17367, 44.52145 40.1737, 44.52142 40.17381, 44.52163 40.17394, 44.52189 40.17417, 44.52207 40.17433, 44.52229 40.17451, 44.52244 40.17465, 44.52261 40.17484, 44.52274 40.17499, 44.52292 40.17521, 44.52299 40.1753, 44.52308 40.17541, 44.52314 40.17548, 44.52319 40.17555, 44.52334 40.17575, 44.52359 40.17614, 44.52381 40.1765, 44.52395 40.17674, 44.524 40.17682, 44.52411 40.177, 44.52423 40.17726, 44.52433 40.17749, 44.52435 40.17752, 44.52457 40.1781, 44.52474 40.17858, 44.52481 40.1788, 44.52502 40.17862, 44.52685 40.17716, 44.52695 40.17708, 44.52711 40.17699, 44.52727 40.17694, 44.52737 40.17693, 44.52738 40.17707, 44.52742 40.17725, 44.52743 40.17729, 44.52743 40.17736, 44.52745 40.17753, 44.52751 40.17845, 44.52756 40.17929, 44.52758 40.17965, 44.52758 40.17969, 44.52761 40.17997, 44.52761 40.18, 44.52763 40.18037, 44.52765 40.18069, 44.52766 40.18114, 44.52767 40.18119, 44.52769 40.18153, 44.52769 40.18164, 44.52769 40.18194, 44.52766 40.18225, 44.52757 40.1827, 44.52746 40.18315, 44.52738 40.18338, 44.52733 40.18351, 44.52711 40.18405, 44.52706 40.18418, 44.52703 40.18424, 44.52693 40.18445, 44.52672 40.18486, 44.5265 40.1853, 44.52643 40.18542, 44.52626 40.18569, 44.52623 40.18574, 44.52589 40.18623, 44.52554 40.18666, 44.52538 40.18683, 44.52536 40.18686, 44.5249 40.18736, 44.52461 40.18763, 44.52427 40.18793, 44.52412 40.18807, 44.52422 40.18816, 44.52453 40.18844, 44.52505 40.18888, 44.52572 40.18945, 44.52588 40.18959, 44.52642 40.19005, 44.52645 40.19008, 44.52651 40.19013, 44.52654 40.19016, 44.52758 40.19104, 44.52778 40.19122, 44.52788 40.19129, 44.52798 40.19136, 44.52803 40.19134, 44.52807 40.19134, 44.52812 40.19133, 44.52817 40.19133, 44.52822 40.19133, 44.52826 40.19134, 44.52831 40.19136, 44.52835 40.19137, 44.52839 40.19139, 44.52843 40.19142, 44.52846 40.19145, 44.52849 40.19148, 44.52851 40.19151, 44.52853 40.19155, 44.52854 40.19159, 44.52854 40.19163, 44.52852 40.19173, 44.52849 40.19178, 44.52864 40.19176, 44.5291 40.19173, 44.52887 40.19181, 44.52873 40.19191, 44.52857 40.19203, 44.5285 40.19208, 44.52841 40.19214, 44.52831 40.19218, 44.52819 40.1922, 44.5281 40.1922, 44.52791 40.19217, 44.52768 40.19209, 44.52744 40.19202, 44.52728 40.19201, 44.52711 40.19204, 44.52687 40.19213, 44.52677 40.19216, 44.52661 40.19224, 44.5264 40.19236, 44.52626 40.19246, 44.52614 40.19275, 44.5261 40.19303, 44.52608 40.19334, 44.52606 40.1935, 44.52602 40.19357, 44.52596 40.19364, 44.52584 40.1937, 44.5257 40.19372, 44.52546 40.1937, 44.52502 40.19365, 44.52462 40.1936, 44.52391 40.1935, 44.52319 40.19335, 44.52248 40.19321, 44.52219 40.19316, 44.5219 40.19312, 44.52161 40.19312, 44.52132 40.19315, 44.52103 40.19318, 44.51966 40.19351, 44.51961 40.19352, 44.51891 40.19371, 44.51859 40.19381, 44.5183 40.19392, 44.51791 40.19407, 44.51704 40.19439, 44.51675 40.19451, 44.51663 40.19458, 44.51641 40.19478, 44.51631 40.19492, 44.51626 40.19506, 44.51623 40.19519, 44.51627 40.19545, 44.51656 40.1957, 44.5166 40.19573, 44.51667 40.1958, 44.51676 40.19588, 44.51685 40.19597, 44.51703 40.19616, 44.51707 40.1962, 44.51773 40.19689, 44.51774 40.1969, 44.51956 40.19882, 44.51957 40.19883, 44.51959 40.19885, 44.51983 40.19911, 44.52013 40.19943, 44.52016 40.19946, 44.52026 40.19957, 44.52066 40.19998, 44.52155 40.20092, 44.52167 40.20104, 44.5226 40.20203, 44.52278 40.20222, 44.52284 40.20229, 44.523 40.20245, 44.5234 40.20288, 44.52362 40.20313, 44.52374 40.20325, 44.52406 40.20358, 44.52439 40.20393, 44.52446 40.204, 44.52464 40.20407, 44.52515 40.20459, 44.52584 40.20533, 44.52587 40.20536, 44.52596 40.20544, 44.52602 40.20543, 44.52606 40.20543, 44.52607 40.20544, 44.52609 40.20545, 44.52614 40.2055, 44.52619 40.20556, 44.5262 40.20559, 44.5262 40.20561)",40.146094,44.509937,40.20561,44.526204,40.154522,44.510157,40.162684,44.512794,40.166841,44.520512,40.174053,44.521757,40.177253,44.527415,40.185516,44.526372,40.19176,44.528685,40.193338,44.520377,40.198914,44.519648
4,8.709,189,"LINESTRING (44.49058 40.19635, 44.48952 40.19571, 44.48893 40.19532, 44.48872 40.1952, 44.4877 40.1946, 44.48755 40.1945, 44.48731 40.19437, 44.4866 40.19396, 44.4856 40.19338, 44.48551 40.19332, 44.48508 40.19306, 44.48488 40.19295, 44.48471 40.19285, 44.48444 40.19269, 44.48421 40.19255, 44.48396 40.19242, 44.48372 40.19229, 44.48119 40.1908, 44.48029 40.19026, 44.48027 40.19025, 44.48019 40.19023, 44.4802 40.19025, 44.4802 40.19027, 44.4802 40.19028, 44.48019 40.1903, 44.4804 40.19042, 44.48112 40.19087, 44.48365 40.19236, 44.48376 40.19242, 44.48412 40.19264, 44.48457 40.19291, 44.48462 40.19294, 44.48491 40.19311, 44.48498 40.19315, 44.48528 40.19333, 44.48541 40.19341, 44.48551 40.19347, 44.48656 40.19409, 44.48696 40.19432, 44.48718 40.19445, 44.48744 40.1946, 44.48802 40.19494, 44.48863 40.1953, 44.48883 40.19542, 44.48926 40.19568, 44.4905 40.19642, 44.49119 40.19683, 44.49126 40.19688, 44.49161 40.19709, 44.49209 40.19738, 44.49234 40.19753, 44.49259 40.19768, 44.4927 40.19776, 44.49279 40.19786, 44.49285 40.19797, 44.49291 40.19811, 44.49292 40.19814, 44.49293 40.19817, 44.49301 40.19836, 44.4933 40.19896, 44.49343 40.19911, 44.49335 40.19893, 44.49316 40.19851, 44.49307 40.1983, 44.49305 40.19824, 44.49303 40.19817, 44.49303 40.19811, 44.49303 40.19803, 44.49304 40.19798, 44.49304 40.19792, 44.49307 40.19781, 44.49313 40.19756, 44.49317 40.19743, 44.49338 40.19691, 44.49344 40.19676, 44.49349 40.19667, 44.49373 40.19639, 44.49393 40.19619, 44.49414 40.19603, 44.49433 40.19588, 44.49458 40.19572, 44.49502 40.19544, 44.49554 40.19511, 44.49568 40.19503, 44.49731 40.194, 44.49832 40.19337, 44.49902 40.19293, 44.49934 40.19275, 44.49963 40.19261, 44.50002 40.19246, 44.50047 40.19234, 44.50102 40.19228, 44.50116 40.19228, 44.50218 40.19223, 44.50222 40.19223, 44.50291 40.19221, 44.50419 40.19214, 44.50444 40.19212, 44.50442 40.19201, 44.50442 40.19199, 44.50441 40.19197, 44.50433 40.19157, 44.50421 40.19109, 44.5042 40.19105, 44.50414 40.19079, 44.50398 40.19014, 44.50377 40.18931, 44.50378 40.18915, 44.50385 40.18893, 44.50451 40.18766, 44.50465 40.18738, 44.50471 40.18727, 44.50474 40.18715, 44.50475 40.18698, 44.50473 40.18685, 44.50471 40.18677, 44.50467 40.18668, 44.5046 40.18657, 44.50454 40.18648, 44.50447 40.18642, 44.5042 40.18624, 44.50375 40.18594, 44.50282 40.18534, 44.50185 40.18471, 44.50166 40.18458, 44.5012 40.18428, 44.50064 40.1839, 44.50058 40.18386, 44.50055 40.18384, 44.50041 40.18373, 44.50022 40.18357, 44.50002 40.1834, 44.49979 40.18318, 44.49963 40.183, 44.49951 40.18285, 44.49939 40.1827, 44.49933 40.18259, 44.49928 40.18245, 44.49925 40.18237, 44.4992 40.18216, 44.49919 40.18206, 44.49915 40.1818, 44.49914 40.18171, 44.49913 40.18166, 44.4991 40.1813, 44.49905 40.18087, 44.49905 40.18082, 44.49906 40.18067, 44.49912 40.18053, 44.49921 40.18038, 44.49927 40.18031, 44.49944 40.18013, 44.49955 40.18004, 44.4997 40.17995, 44.49992 40.17984, 44.50008 40.17979, 44.50038 40.1797, 44.501 40.17953, 44.50154 40.17936, 44.5016 40.17933, 44.50168 40.17924, 44.50174 40.17917, 44.50177 40.17913, 44.50237 40.17841, 44.5024 40.17837, 44.50284 40.17785, 44.50309 40.17753, 44.50312 40.1775, 44.50331 40.17727, 44.50337 40.17721, 44.50346 40.1771, 44.5035 40.17704, 44.50373 40.17679, 44.50395 40.1765, 44.50439 40.17596, 44.50445 40.17589, 44.5045 40.17582, 44.50501 40.17523, 44.50519 40.17502, 44.50522 40.17497, 44.50536 40.17481, 44.50517 40.17473, 44.50498 40.17466, 44.50465 40.17453, 44.50383 40.17418, 44.50369 40.17413, 44.50346 40.17406, 44.50343 40.17405, 44.50337 40.17403, 44.5032 40.17401, 44.50277 40.174, 44.50162 40.174, 44.50149 40.174, 44.50142 40.174, 44.50125 40.17401, 44.50116 40.17402, 44.50106 40.17404, 44.50095 40.17405, 44.50085 40.17408, 44.50075 40.17412, 44.50061 40.17422, 44.50057 40.17424, 44.49899 40.17544, 44.49881 40.17559, 44.49874 40.17564, 44.4986 40.17571, 44.49856 40.17573, 44.49851 40.17575, 44.49838 40.17577, 44.49835 40.17577, 44.49825 40.17576, 44.49808 40.17573, 44.49798 40.17568, 44.49797 40.17567, 44.4979 40.17563, 44.4978 40.17557, 44.49628 40.17465, 44.4955 40.17418, 44.49532 40.17407, 44.49464 40.17365, 44.49444 40.17353, 44.49356 40.17298, 44.4926 40.1724, 44.4918 40.17191, 44.49168 40.17183, 44.49139 40.17165, 44.49088 40.17134, 44.49045 40.17107, 44.48814 40.16965, 44.48743 40.16921, 44.48715 40.16904, 44.48674 40.16879, 44.48622 40.16847, 44.48588 40.16826, 44.48427 40.16728, 44.48354 40.16688, 44.48327 40.16674)",40.196354,44.490585,40.166739,44.483274,40.191563,44.482486,40.19371,44.485925,40.19893,44.493289,40.193294,44.498441,40.18921,44.503779,40.183157,44.49977,40.176995,44.503544,40.175171,44.499347,40.171599,44.491301
