"route_id","length_km","travel_min","abs_err_min","pct_err","pop_covered","route_wkt","start_lat","start_lon","end_lat","end_lon","wp1_lat","wp1_lon","wp2_lat","wp2_lon","wp3_lat","wp3_lon","wp4_lat","wp4_lon","wp5_lat","wp5_lon","wp6_lat","wp6_lon","wp7_lat","wp7_lon","wp8_lat","wp8_lon","wp9_lat","wp9_lon"
1,21.643,43.29,14.887,34.39,263,"LINESTRING (44.5974 40.188, 44.59733 40.18802, 44.59712 40.18806, 44.59682 40.18813, 44.59661 40.18818, 44.59646 40.18821, 44.59624 40.18826, 44.59583 40.18835, 44.59572 40.18838, 44.59553 40.18842, 44.59543 40.18844, 44.59526 40.18848, 44.59512 40.18851, 44.59397 40.18877, 44.59389 40.18879, 44.5929 40.18901, 44.59227 40.18915, 44.5922 40.18917, 44.59128 40.18938, 44.59115 40.1894, 44.59102 40.18943, 44.59031 40.18959, 44.59022 40.18962, 44.5898 40.18968, 44.58952 40.18973, 44.58931 40.18976, 44.58883 40.18981, 44.58837 40.18981, 44.5882 40.18979, 44.58807 40.18977, 44.5876 40.18969, 44.58719 40.1896, 44.58685 40.1895, 44.58676 40.18947, 44.58671 40.18945, 44.5851 40.18874, 44.58235 40.18746, 44.58214 40.18736, 44.5816 40.18711, 44.58106 40.18687, 44.57894 40.18591, 44.57887 40.18588, 44.57884 40.18587, 44.57875 40.18583, 44.57757 40.18527, 44.57744 40.18521, 44.5773 40.18515, 44.57714 40.18509, 44.57673 40.18495, 44.57626 40.18482, 44.57592 40.18474, 44.57553 40.18468, 44.57518 40.18464, 44.5748 40.18462, 44.57427 40.18462, 44.57384 40.18466, 44.57334 40.18475, 44.57314 40.18478, 44.57268 40.18489, 44.57232 40.185, 44.57208 40.18508, 44.57165 40.18524, 44.57117 40.18551, 44.57067 40.18585, 44.57028 40.18612, 44.5699 40.18643, 44.56873 40.18745, 44.56857 40.18765, 44.56844 40.18782, 44.56824 40.18816, 44.56825 40.18809, 44.56823 40.18804, 44.56819 40.18798, 44.56809 40.18794, 44.56798 40.18792, 44.56784 40.18795, 44.56772 40.18805, 44.5676 40.18815, 44.56726 40.18828, 44.56698 40.18838, 44.56661 40.18848, 44.56635 40.18851, 44.56613 40.18851, 44.56588 40.18847, 44.56566 40.18839, 44.56534 40.18822, 44.56512 40.18804, 44.56496 40.18789, 44.56466 40.18754, 44.56428 40.18707, 44.56412 40.18688, 44.56409 40.18685, 44.56387 40.18656, 44.56366 40.18628, 44.56363 40.18625, 44.56331 40.18576, 44.56308 40.18542, 44.56287 40.18502, 44.56265 40.1845, 44.56259 40.18427, 44.56249 40.18396, 44.56245 40.1838, 44.5623 40.18323, 44.56215 40.18258, 44.56209 40.18232, 44.56181 40.18124, 44.56146 40.18019, 44.56138 40.17999, 44.56114 40.17949, 44.56076 40.17875, 44.56045 40.17827, 44.56033 40.17809, 44.56005 40.17766, 44.55999 40.17756, 44.55983 40.17732, 44.55962 40.177, 44.55952 40.17686, 44.55947 40.1768, 44.55902 40.17625, 44.55853 40.17578, 44.55829 40.17556, 44.55814 40.17542, 44.55788 40.17522, 44.55781 40.17516, 44.55776 40.17512, 44.55678 40.1745, 44.55545 40.17371, 44.55489 40.17341, 44.55314 40.17258, 44.55238 40.17224, 44.5513 40.17172, 44.55117 40.17166, 44.55018 40.17117, 44.55009 40.17109, 44.5499 40.17094, 44.548 40.16902, 44.54752 40.16854, 44.54716 40.16816, 44.54696 40.16796, 44.54693 40.16794, 44.54689 40.16788, 44.54645 40.16739, 44.54614 40.16708, 44.54587 40.16684, 44.5457 40.16671, 44.54555 40.16658, 44.54538 40.16647, 44.54526 40.1664, 44.54503 40.16628, 44.54486 40.16621, 44.54454 40.16609, 44.54437 40.16602, 44.54414 40.16596, 44.54385 40.16588, 44.54361 40.16583, 44.54337 40.16579, 44.5432 40.16576, 44.54299 40.16574, 44.54276 40.16573, 44.54261 40.16572, 44.54234 40.16574, 44.54208 40.16576, 44.54181 40.16579, 44.54176 40.1658, 44.54159 40.16583, 44.5413 40.16588, 44.54125 40.1659, 44.53905 40.16656, 44.53748 40.16704, 44.53696 40.16719, 44.53673 40.16727, 44.53645 40.16734, 44.53633 40.16735, 44.53625 40.16735, 44.53621 40.16732, 44.53616 40.16728, 44.53552 40.16631, 44.53473 40.16503, 44.53404 40.16398, 44.53342 40.16291, 44.53338 40.16282, 44.53336 40.16275, 44.53336 40.16271, 44.53337 40.16267, 44.53342 40.16265, 44.53346 40.16262, 44.53349 40.16258, 44.53351 40.16255, 44.53353 40.1625, 44.53352 40.16244, 44.5335 40.16239, 44.53346 40.16235, 44.53341 40.16232, 44.53354 40.16235, 44.53365 40.16237, 44.53374 40.16237, 44.53382 40.16238, 44.53475 40.16246, 44.53589 40.16259, 44.53659 40.16264, 44.53682 40.16265, 44.53701 40.16266, 44.53738 40.16266, 44.53771 40.16265, 44.53805 40.1626, 44.53829 40.16254, 44.53867 40.16239, 44.53915 40.16214, 44.53932 40.16204, 44.53945 40.16197, 44.53961 40.16186, 44.53978 40.16172, 44.53992 40.16159, 44.54004 40.16142, 44.54013 40.16128, 44.54017 40.16118, 44.5402 40.16111, 44.54023 40.16104, 44.54025 40.16098, 44.54031 40.16079, 44.54036 40.16059, 44.54039 40.16026, 44.5404 40.16006, 44.54043 40.15915, 44.54047 40.1585, 44.54049 40.15821, 44.54062 40.15673, 44.54067 40.15634, 44.54072 40.15606, 44.54086 40.15553, 44.54086 40.15543, 44.54084 40.15525, 44.54074 40.15498, 44.54054 40.15463, 44.54021 40.15421, 44.5399 40.15396, 44.53959 40.15377, 44.5378 40.15297, 44.5377 40.15293, 44.53737 40.15278, 44.53669 40.15248, 44.53645 40.15239, 44.53625 40.15231, 44.53545 40.15204, 44.53358 40.15152, 44.53294 40.15138, 44.53106 40.15102, 44.53075 40.15096, 44.53048 40.15091, 44.52983 40.15079, 44.52983 40.15079, 44.52969 40.15077, 44.52957 40.15074, 44.52803 40.15044, 44.52753 40.15035, 44.52686 40.15022, 44.52669 40.1502, 44.5264 40.15015, 44.52604 40.15012, 44.52593 40.15011, 44.52566 40.15011, 44.52449 40.15017, 44.5239 40.1502, 44.52358 40.15023, 44.52276 40.15028, 44.52259 40.15029, 44.5225 40.15029, 44.52176 40.15033, 44.52061 40.15039, 44.52048 40.1504, 44.51955 40.15045, 44.51848 40.15051, 44.51844 40.15051, 44.51626 40.15063, 44.51615 40.15064, 44.5161 40.15064, 44.51484 40.1507, 44.51405 40.15073, 44.51397 40.15074, 44.5127 40.15079, 44.51184 40.15079, 44.51131 40.15073, 44.51073 40.15064, 44.51041 40.15058, 44.5103 40.15056, 44.51022 40.15055, 44.51003 40.15052, 44.50989 40.15049, 44.50983 40.15048, 44.50962 40.15044, 44.50913 40.15036, 44.50842 40.15029, 44.50637 40.15036, 44.50526 40.15041, 44.50454 40.15051, 44.50438 40.15054, 44.50339 40.1508, 44.50303 40.1509, 44.50254 40.15104, 44.50229 40.15111, 44.49996 40.15177, 44.49971 40.15183, 44.49887 40.15208, 44.4987 40.15214, 44.49849 40.15218, 44.49831 40.15221, 44.4981 40.15221, 44.49776 40.1522, 44.49754 40.15219, 44.49633 40.15207, 44.49623 40.15206, 44.4951 40.15196, 44.49427 40.1519, 44.49391 40.15187, 44.49375 40.15185, 44.49308 40.15179, 44.49296 40.15178, 44.4927 40.15176, 44.49121 40.15163, 44.49104 40.15162, 44.49067 40.15158, 44.48964 40.1515, 44.48935 40.15147, 44.48896 40.15144, 44.48791 40.15135, 44.48779 40.15133, 44.48628 40.15121, 44.48573 40.15116, 44.48433 40.15105, 44.48423 40.15105, 44.48416 40.15106, 44.48405 40.1511, 44.48402 40.15115, 44.48398 40.15119, 44.48392 40.15125, 44.48391 40.15126, 44.48372 40.15139, 44.48325 40.15173, 44.48312 40.15179, 44.48302 40.1518, 44.48289 40.1518, 44.48286 40.1518, 44.48273 40.15176, 44.48258 40.15179, 44.48244 40.15185, 44.48165 40.15245, 44.48158 40.15251, 44.48081 40.1531, 44.48073 40.15317, 44.48066 40.15322, 44.48056 40.15332, 44.48002 40.15369, 44.47977 40.15387, 44.47955 40.15404, 44.4791 40.15439, 44.47904 40.15443, 44.47896 40.1545, 44.47889 40.15455, 44.47845 40.15485, 44.47833 40.15493, 44.478 40.15509, 44.47752 40.15525, 44.47738 40.15529, 44.47545 40.15584, 44.47506 40.15595, 44.47323 40.15647, 44.47202 40.15683, 44.4716 40.15696, 44.47044 40.1573, 44.46998 40.1575, 44.4696 40.15773, 44.46931 40.15792, 44.469 40.15817, 44.46883 40.15832, 44.46848 40.15878, 44.46813 40.15939, 44.46778 40.16011, 44.46728 40.16115, 44.4672 40.16132, 44.46715 40.16142, 44.46706 40.16161, 44.46688 40.16201, 44.46655 40.16256, 44.46619 40.16298, 44.46594 40.16323, 44.46562 40.16348, 44.46526 40.16373, 44.46505 40.16385, 44.4648 40.16399, 44.46431 40.1642, 44.46423 40.16423, 44.46409 40.16428, 44.46375 40.16438, 44.46352 40.16445, 44.46346 40.16446, 44.4632 40.16454, 44.46276 40.16467, 44.46255 40.16472, 44.46135 40.16507, 44.46073 40.16525, 44.46046 40.16533, 44.46038 40.16536, 44.45981 40.16557, 44.45957 40.16567, 44.45903 40.16592, 44.45857 40.16617, 44.45811 40.16645, 44.4576 40.16682, 44.45722 40.16712, 44.45681 40.16748, 44.45664 40.16766, 44.45654 40.1678, 44.45642 40.16797, 44.4563 40.1682, 44.4562 40.16842, 44.45612 40.16871, 44.45609 40.169, 44.45609 40.16931, 44.45611 40.16951, 44.45617 40.16969, 44.45631 40.17011, 44.45644 40.17048, 44.45661 40.17094, 44.457 40.17206, 44.45701 40.17208, 44.45703 40.17216, 44.45708 40.17231, 44.45712 40.17243, 44.45716 40.17254, 44.45734 40.1731, 44.45738 40.17322, 44.45747 40.17348, 44.45754 40.17368, 44.45755 40.17373, 44.45762 40.17393, 44.45751 40.17395, 44.45737 40.17398, 44.45726 40.174, 44.45719 40.17401, 44.45452 40.17453, 44.45379 40.17462, 44.45287 40.17468, 44.45274 40.17469, 44.45265 40.17464, 44.4526 40.17462, 44.45252 40.17462, 44.45247 40.17462, 44.45237 40.17462, 44.45168 40.17462, 44.45139 40.1746, 44.4507 40.17454, 44.44995 40.17446, 44.44989 40.17445, 44.44958 40.17441, 44.4481 40.17424, 44.447 40.17411, 44.44675 40.17408, 44.44646 40.17405, 44.44637 40.17404, 44.44621 40.17401, 44.44617 40.17395, 44.4461 40.1739, 44.44602 40.17386, 44.44594 40.17384, 44.44584 40.17383, 44.44575 40.17384, 44.44567 40.17387, 44.44561 40.17391, 44.44556 40.17395, 44.44524 40.17393, 44.44495 40.1739, 44.44396 40.17381, 44.4439 40.17381, 44.44335 40.17375, 44.44311 40.17372, 44.44271 40.17368, 44.44253 40.17366, 44.44168 40.17356, 44.44165 40.17356, 44.44072 40.17346, 44.44016 40.17339, 44.44013 40.17339, 44.43958 40.17334, 44.4384 40.17321, 44.43817 40.17318, 44.43797 40.17317, 44.43795 40.17316, 44.43793 40.17315, 44.43791 40.17315, 44.43788 40.17315, 44.43785 40.17315, 44.43783 40.17316, 44.43781 40.17318, 44.43779 40.17319, 44.43778 40.17321, 44.43768 40.17308, 44.43762 40.17303, 44.43755 40.17291, 44.43746 40.17277, 44.43725 40.17246, 44.43712 40.17224, 44.43709 40.17218, 44.437 40.17202, 44.43695 40.17193, 44.43691 40.17183, 44.4369 40.1718, 44.43684 40.17162, 44.43683 40.17158, 44.43681 40.17153, 44.4368 40.17148, 44.43681 40.17144, 44.43693 40.17118, 44.43702 40.17098, 44.43706 40.1709, 44.43716 40.17067, 44.43724 40.17052, 44.4373 40.1704, 44.43742 40.17017, 44.43754 40.16989, 44.43759 40.16979, 44.43779 40.1696, 44.43793 40.16931, 44.43817 40.1688, 44.43826 40.16849, 44.43867 40.16768, 44.43887 40.16729, 44.43912 40.1668, 44.4392 40.16665, 44.4393 40.16647, 44.43962 40.16585, 44.43967 40.16576, 44.44007 40.165, 44.44028 40.16462, 44.44035 40.16448, 44.44073 40.16376, 44.44096 40.16336, 44.44134 40.16263, 44.44148 40.16237, 44.44153 40.16228, 44.44177 40.16183, 44.44251 40.1604, 44.44273 40.16001, 44.44316 40.15937, 44.44368 40.15878, 44.44385 40.15847, 44.44396 40.15817, 44.44404 40.15777, 44.44408 40.15747, 44.44417 40.15708, 44.44434 40.15666, 44.44454 40.15624, 44.44473 40.1559, 44.44482 40.15576)",40.188,44.597404,40.155764,44.444823,40.184641,44.574038,40.178078,44.56033,40.165791,44.541811,40.157697,44.540538,40.150386,44.520673,40.152017,44.495761,40.156574,44.472896,40.169491,44.456112,40.173227,44.438583
2,18.726,37.45,13.848,36.97,315,"LINESTRING (44.56709 40.19056, 44.56711 40.1906, 44.56715 40.19066, 44.56729 40.19086, 44.56736 40.19095, 44.56745 40.19106, 44.56835 40.1922, 44.56873 40.19271, 44.56884 40.19288, 44.56893 40.19305, 44.56907 40.1934, 44.56912 40.19356, 44.56917 40.19381, 44.56918 40.19403, 44.56918 40.19407, 44.56915 40.19468, 44.56914 40.19477, 44.56912 40.19485, 44.56908 40.19502, 44.56897 40.1953, 44.56875 40.19571, 44.56812 40.1969, 44.56773 40.19764, 44.5676 40.19789, 44.56755 40.19797, 44.56735 40.19835, 44.56728 40.19849, 44.56688 40.19927, 44.56684 40.19936, 44.56648 40.20005, 44.56644 40.20012, 44.56627 40.20046, 44.56613 40.20071, 44.56607 40.20084, 44.56599 40.20098, 44.56571 40.20151, 44.5654 40.2021, 44.56506 40.20274, 44.56495 40.20295, 44.5648 40.20324, 44.56478 40.20327, 44.56465 40.20351, 44.56407 40.20459, 44.5634 40.20589, 44.56321 40.20622, 44.56303 40.20642, 44.56281 40.20659, 44.56259 40.20671, 44.56237 40.20684, 44.56211 40.20692, 44.56192 40.20695, 44.56179 40.20697, 44.56148 40.20701, 44.56125 40.20701, 44.561 40.207, 44.56088 40.20699, 44.56073 40.20698, 44.56022 40.20689, 44.56007 40.20684, 44.55975 40.20673, 44.55831 40.20622, 44.55805 40.2061, 44.55794 40.20606, 44.55785 40.20602, 44.55745 40.20582, 44.55593 40.20489, 44.55429 40.20397, 44.55399 40.20381, 44.5539 40.20376, 44.55372 40.20367, 44.55368 40.20364, 44.55357 40.2036, 44.5535 40.20358, 44.55341 40.20356, 44.55332 40.20355, 44.55323 40.20355, 44.55303 40.20354, 44.55285 40.20356, 44.55267 40.20359, 44.55199 40.20376, 44.5513 40.20393, 44.55114 40.20397, 44.55095 40.204, 44.55085 40.20402, 44.55068 40.20403, 44.55053 40.20403, 44.55034 40.20402, 44.5503 40.20403, 44.55012 40.20402, 44.54995 40.20398, 44.5498 40.20394, 44.54968 40.20391, 44.5496 40.20388, 44.54951 40.20385, 44.54735 40.20291, 44.54727 40.20288, 44.5471 40.20281, 44.54703 40.20278, 44.54592 40.20229, 44.54539 40.20206, 44.54522 40.20201, 44.54516 40.20198, 44.54506 40.20195, 44.54499 40.20192, 44.54434 40.20164, 44.5439 40.20145, 44.54363 40.20133, 44.54289 40.20101, 44.54278 40.20096, 44.54209 40.20066, 44.54147 40.20039, 44.54122 40.20028, 44.54104 40.20021, 44.54095 40.20017, 44.54093 40.20016, 44.54079 40.20009, 44.54015 40.19982, 44.53943 40.19959, 44.53874 40.19938, 44.53808 40.19919, 44.53791 40.19913, 44.53782 40.19911, 44.53771 40.19909, 44.53762 40.1991, 44.53753 40.19913, 44.5374 40.19919, 44.53719 40.19931, 44.53701 40.19941, 44.53661 40.19963, 44.53653 40.19967, 44.53512 40.20044, 44.53484 40.20059, 44.53381 40.20117, 44.53288 40.20169, 44.53267 40.2018, 44.53258 40.20185, 44.53254 40.20188, 44.53246 40.20192, 44.53237 40.20197, 44.53105 40.20271, 44.53007 40.20325, 44.5299 40.20334, 44.52908 40.2038, 44.52868 40.20402, 44.52797 40.20442, 44.5278 40.20452, 44.52755 40.20459, 44.52614 40.20536, 44.52602 40.20543, 44.52596 40.20544, 44.52587 40.20536, 44.52584 40.20533, 44.52515 40.20459, 44.52464 40.20407, 44.52446 40.204, 44.52439 40.20393, 44.52406 40.20358, 44.52374 40.20325, 44.52362 40.20313, 44.5234 40.20288, 44.523 40.20245, 44.52284 40.20229, 44.52278 40.20222, 44.5226 40.20203, 44.52167 40.20104, 44.52155 40.20092, 44.52066 40.19998, 44.52026 40.19957, 44.52016 40.19946, 44.52013 40.19943, 44.51983 40.19911, 44.51959 40.19885, 44.51957 40.19883, 44.51956 40.19882, 44.51774 40.1969, 44.51773 40.19689, 44.51707 40.1962, 44.51703 40.19616, 44.51685 40.19597, 44.51676 40.19588, 44.51667 40.1958, 44.5166 40.19573, 44.51656 40.1957, 44.51627 40.19545, 44.51623 40.19519, 44.51626 40.19506, 44.51631 40.19492, 44.51641 40.19478, 44.51663 40.19458, 44.51675 40.19451, 44.51704 40.19439, 44.51791 40.19407, 44.5183 40.19392, 44.51859 40.19381, 44.51891 40.19371, 44.51961 40.19352, 44.51966 40.19351, 44.52103 40.19318, 44.52132 40.19315, 44.52161 40.19312, 44.5219 40.19312, 44.52219 40.19316, 44.52248 40.19321, 44.52319 40.19335, 44.52391 40.1935, 44.52462 40.1936, 44.52502 40.19365, 44.52546 40.1937, 44.5257 40.19372, 44.52584 40.1937, 44.52596 40.19364, 44.52602 40.19357, 44.52606 40.1935, 44.52608 40.19334, 44.5261 40.19303, 44.52614 40.19275, 44.52626 40.19246, 44.5264 40.19236, 44.52661 40.19224, 44.52677 40.19216, 44.52687 40.19213, 44.52711 40.19204, 44.52728 40.19201, 44.52744 40.19202, 44.52768 40.19209, 44.52791 40.19217, 44.5281 40.1922, 44.52819 40.1922, 44.52831 40.19218, 44.52841 40.19214, 44.5285 40.19208, 44.52857 40.19203, 44.52873 40.19191, 44.52887 40.19181, 44.5291 40.19173, 44.52864 40.19176, 44.52849 40.19178, 44.52852 40.19173, 44.52854 40.19163, 44.52854 40.19159, 44.52853 40.19155, 44.52851 40.19151, 44.52849 40.19148, 44.52846 40.19145, 44.52843 40.19142, 44.52839 40.19139, 44.52835 40.19137, 44.52831 40.19136, 44.52826 40.19134, 44.52822 40.19133, 44.52817 40.19133, 44.52812 40.19133, 44.52807 40.19134, 44.52803 40.19134, 44.52798 40.19136, 44.52788 40.19129, 44.52778 40.19122, 44.52758 40.19104, 44.52654 40.19016, 44.52651 40.19013, 44.52645 40.19008, 44.52642 40.19005, 44.52588 40.18959, 44.52572 40.18945, 44.52505 40.18888, 44.52453 40.18844, 44.52422 40.18816, 44.5241 40.18826, 44.5239 40.1884, 44.52351 40.18867, 44.52314 40.18892, 44.52257 40.18929, 44.52252 40.18932, 44.52237 40.1894, 44.52229 40.18944, 44.52217 40.18951, 44.52175 40.1897, 44.52162 40.18977, 44.5211 40.19001, 44.52085 40.19012, 44.5207 40.19018, 44.52049 40.19026, 44.51989 40.19048, 44.51961 40.19056, 44.51936 40.19058, 44.51925 40.19056, 44.51917 40.19054, 44.51909 40.1905, 44.51895 40.19041, 44.51878 40.19028, 44.51871 40.19022, 44.51836 40.18993, 44.51774 40.18942, 44.51751 40.18924, 44.51738 40.18913, 44.51727 40.18903, 44.51711 40.1889, 44.51661 40.18848, 44.51651 40.1884, 44.51638 40.18829, 44.51633 40.18825, 44.51621 40.18814, 44.51577 40.18779, 44.51559 40.18764, 44.51556 40.18761, 44.51524 40.18737, 44.51508 40.18723, 44.51473 40.18691, 44.51395 40.18624, 44.5133 40.18569, 44.51326 40.18566, 44.51311 40.18553, 44.51297 40.18541, 44.51249 40.18501, 44.51249 40.185, 44.51225 40.1848, 44.51152 40.1842, 44.51121 40.18394, 44.51109 40.18383, 44.511 40.18376, 44.51052 40.18336, 44.51007 40.18299, 44.50985 40.1828, 44.5095 40.18251, 44.50944 40.18246, 44.50895 40.18206, 44.50886 40.18198, 44.50848 40.18167, 44.50787 40.18116, 44.50782 40.18112, 44.50768 40.181, 44.50763 40.18096, 44.50754 40.18089, 44.50677 40.18023, 44.50607 40.17962, 44.50595 40.17952, 44.5059 40.17948, 44.50581 40.1794, 44.50516 40.17884, 44.50469 40.17845, 44.50462 40.17838, 44.50371 40.17759, 44.50311 40.17709, 44.50246 40.17657, 44.50242 40.17653, 44.50234 40.17642, 44.50226 40.17631, 44.50223 40.17625, 44.50201 40.17548, 44.50196 40.1753, 44.50189 40.17514, 44.50185 40.17506, 44.50179 40.17499, 44.50167 40.17488, 44.50156 40.1748, 44.50128 40.17459, 44.50096 40.17436, 44.50092 40.17433, 44.50089 40.17431, 44.50087 40.17429, 44.50081 40.17426, 44.50076 40.17423, 44.5007 40.17422, 44.50061 40.17422, 44.50057 40.17424, 44.49899 40.17544, 44.49881 40.17559, 44.49874 40.17564, 44.4986 40.17571, 44.49856 40.17573, 44.49851 40.17575, 44.49838 40.17577, 44.49835 40.17577, 44.49825 40.17576, 44.49808 40.17573, 44.49798 40.17568, 44.49797 40.17567, 44.4979 40.17563, 44.4978 40.17557, 44.49628 40.17465, 44.4955 40.17418, 44.49532 40.17407, 44.49464 40.17365, 44.49444 40.17353, 44.49356 40.17298, 44.4926 40.1724, 44.4918 40.17191, 44.49168 40.17183, 44.49139 40.17165, 44.49088 40.17134, 44.49045 40.17107, 44.48814 40.16965, 44.48743 40.16921, 44.48715 40.16904, 44.48674 40.16879, 44.48622 40.16847, 44.48588 40.16826, 44.48427 40.16728, 44.48354 40.16688, 44.48327 40.16674, 44.48295 40.16658, 44.48276 40.16649, 44.48267 40.16645, 44.48241 40.16632, 44.48215 40.16619, 44.48071 40.16552, 44.47923 40.16484, 44.47797 40.16427, 44.47631 40.16354, 44.47583 40.16333, 44.47537 40.16312, 44.47453 40.16274, 44.47391 40.16246, 44.47276 40.16196, 44.47196 40.1616, 44.47122 40.16127, 44.47104 40.16119, 44.47082 40.16109, 44.46965 40.16055, 44.46837 40.15996, 44.46741 40.15958, 44.46615 40.1591, 44.46555 40.15889, 44.46508 40.15872, 44.46494 40.15867, 44.46446 40.1585, 44.46425 40.15843, 44.46398 40.15834, 44.46355 40.15819, 44.46276 40.15793, 44.46184 40.15768, 44.4617 40.15765, 44.4615 40.1576, 44.46139 40.15757, 44.46129 40.15755, 44.45992 40.15723, 44.4594 40.15711, 44.45797 40.15677, 44.45742 40.15665, 44.45739 40.15664, 44.45707 40.15659, 44.45673 40.15656, 44.45671 40.15656, 44.45661 40.15655, 44.45649 40.15655, 44.4563 40.15655, 44.45624 40.15655, 44.4561 40.15656, 44.45566 40.15659, 44.4542 40.15682, 44.4538 40.15688, 44.45309 40.15703, 44.45303 40.15705, 44.45234 40.15724, 44.45096 40.15762, 44.44996 40.15789, 44.44955 40.15799, 44.4487 40.15823, 44.44832 40.15833, 44.44807 40.1584, 44.44795 40.15844, 44.44761 40.15853, 44.44692 40.15872, 44.44619 40.15892, 44.44601 40.15897, 44.44554 40.15908, 44.44344 40.15965, 44.44303 40.15975, 44.44289 40.15978)",40.190559,44.567091,40.159781,44.442887,40.20516,44.563775,40.202502,44.5464,40.203894,44.528916,40.194888,44.516336,40.189189,44.525415,40.183375,44.51053,40.17503,44.496906,40.16545,44.480567,40.15787,44.462536
